,datetime,city,state,shape,comment
3098,2/6/18 07:30,Basalt,CO,Light,light with tail moving slowly form westtoeast in colorado mountains
3099,2/6/18 05:00,Hagerstown,MD,Unknown,"Strange lights, low in sky, hover and then move slowly away."
3100,2/6/18 02:30,Santee,SC,Sphere,Spherical light seen over Santee from the Summerton side of Lake Marion by the I-95 bridge.
3101,2/5/18 19:00,St. Cloud,MN,Sphere,"White sphere moving from west to east , and disappeared!  It was recorded!"
3102,2/5/18 18:40,Yachats,OR,Changing,Looking to eastern Ridge up Yachats River canyon.  Viewed craft for approx 25 minutes before it faded out.
3103,2/5/18 18:40,Columbus,OH,Circle,On 2/5/18 at 6:40pm my wife and I went out to watch the space station fly by. It was going to be a straight overhead fly by.  
3104,2/5/18 07:00,Oakhill,NY,Circle,Looked a ball flying in a zigzag pattern
3105,2/5/18 06:56,Wichita,KS,Cigar,Green cigar shaped UFO across Wichita sky.
3106,2/5/18 06:55,Fort Worth,TX,Circle,Bluish white bright object flying in a NE direction near Granbury Road and Interstate 20
3107,2/5/18 05:30,Porto Alegre (Brazil),<br/>,Flash,"In Porto Alegre, RS, Brazil, at 5:30 am in my house, when I woke up, I opened a window that faces southeast and I saw a flare of light near the constellation of the Crux, I thought until it was a flare of some Iridium satellite headed south, the light disappeared, but seconds later there was a new flare and with non-regular intervals of a few seconds new flares followed, but then the source of these lights changed direction and began to go east.  I could observe that when the strong light was off, sometimes I could see two very weak points of light very close to each other and associated with the source of the flares.  "
3108,2/5/18 02:30,Bowling Green,KY,Other,ALIEN ENTITY SEEN IN MY HOUSE
3109,2/5/18,Byron,GA,Light,Light falls from sky at extreme speed
3110,2/4/18 20:54,Boise,ID,<br/>,MADAR Node 111
3111,2/4/18 19:50,Chandler,AZ,Flash,Flashing multicolored object spotted above Chandler AZ apparently traveling outward into space in the high southern skies.
3112,2/4/18 19:12,Newburgh,IN,<br/>,MADAR REPORT
3113,2/4/18 11:45,Salt Lake City,UT,Triangle,"Black Triangular Object Over Salt Lake City, Utah."
3114,2/4/18 10:45,Mt. Ashland,OR,Cylinder,"High speed object witnessed in vertical ascent nearby, south of Mt. Ashland, Oregon."
3115,2/4/18 07:35,Williston,FL,Circle,I saw a metal stationary object to my North West at about 11 o'clock directly over the commercial flight line.  I watched it for about 1 minute before clouds obscured my view.  
3116,2/3/18 22:00,Albany,OR,Sphere,"On Davidson St. in Albany, Oregon.  Saw 6 lights, at first. 5 in a triangle formation, and the 6th one joined in to finish the formation.  "
3117,2/3/18 20:49,Clayton (St. Louis),<br/>,<br/>,Triangular craft. Three red lights on corners. Went northwest and vanished into thin air after the lights flicked off one at a time.
3118,2/3/18 19:31,Alma,NE,Cigar,"Looking like an airship, this thing cruised above the shoreline."
3119,2/3/18 19:30,Ogden,UT,Formation,Bright orange objects above Salt Lake.  
3120,2/3/18 17:25,Newburgh,IN,<br/>,MADAR REPORT
3121,2/3/18 14:25,Salt Lake City,UT,<br/>,MADAR
3122,2/2/18 16:45,Pawling,NY,Oval,Fast moving oval object moving across the dusk sky.
3123,2/2/18 11:30,Corydon,KY,Diamond,Diamond shaped orbs with two additional.
3124,2/2/18 06:40,St. Cloud,MN,Sphere,"Yellowish sphere traveling from west to east, no other lights just the yellow color...moving slow!"
3125,2/2/18 00:00,San Jose,CA,Unknown,About midnight I saw a colorful bright object zig-zag slowly up and down then change direction.
3126,2/2/18 00:00,Dayton (near ),OH,Changing,"Flashing Object, near Sirius; Ohio"
3127,2/1/18 18:40,San Diego,CA,Fireball,2 Strange bright zig zagging lights in San Diego sky on 02/01/18 at 1840 hours.
3128,2/1/18 18:35,Green Valley,AZ,Unknown,"Horizontal Line of 7-9 Identially-Sized, Evenly Spaced, ""Signalling"" Lights."
3129,2/1/18 18:00,San Ysidro,CA,Oval,3 weird orbs accross San Diego sky.
3130,2/1/18 05:00,Delaware Water Gap (I-80 west),PA,Triangle,"About a mile coming west of toll, looking to your left at the mountain next to the river.  over the treetops above the hiking trail i observed a bright light or orb. when i looked i saw the light was inside the craft hovering above the mountain as it turned slowly i could see the craft clear as day.  it went over the trees toward the trails then decended out of site as i drove.  very kewl!"
3131,2/1/18 03:01,Harrisonville,MO,Triangle,Strange sound then saw formation of lights then a bunch more it was large 4 or 5 football fields
3132,2/1/18 01:00,Harrisonville,MO,Other,Strange lights in Harrisonville missouri
3133,1/31/18 21:00,Hong Kong,<br/>,Oval,"A very, chilly and cold Wednesday, 31st January, 2018, approximately 21:00 event occurred."
3134,1/31/18 20:15,Wake Forest,NC,Light,Saw 3 blinking red lights flying in a row across the sky over highway 98 Wake Forest.
3135,1/31/18 18:00,Aliso Viejo,CA,Sphere,Sphere ufo with white light beam abduction attempt.
3136,1/31/18 02:30,Cobb,CA,Flash,"This siting happened during the last blood moon.  I am guessing that was January 31st, 2018.  A friend and I decided to look at the blood moon with my telescope.  We went to a very dark location about 2500’ altitude.  It was a perfect night for viewing.  We had turned away from the moon and were leaning up against my car and talking.  I am always watching the sky at night.  Even when I am talking.  I was looking southeast at approximately approximately 5’ from the horizon, if you put a measuring device at arm's length.  I saw a white light appear from nowhere.  It increased in intensity and size to the equivalent of Jupiter, if Jupiter was white.  It lasted 2-3 seconds, and it was done.  It did not move or leave a trail or make a sound.  It was a pulse of light.  It did not appear to be in the atmosphere of earth.  It seemed to be quit far away, beyond our solar system.  I watched the sky for a long time and did not see it again.  I looked ahead in all directions looking for a! path or trail.  I went back to the same spot many nights looking for it again.  I have not seen it since."
3137,1/30/18 21:30,Bonsall,CA,Triangle,Triangle Ufo with strobing flashing brilliant lights
3138,1/30/18 21:00,Lake Wales,FL,Light,"Lights appearing in the sky in a straight line then fading away, and then returning again a few minutes later."
3139,1/30/18 21:00,Lafayette,IN,Triangle,Initially observed lighted mass upon leaving south side Urgent Care and it appeared to be above or close to grocery plaza on 231.  
3140,1/30/18 20:15,Bonsall,CA,Triangle,"6 bright lights. Brighter than stars, form a triangle, pulse and then seemingly dissappear as 1 light strobes/pulses br and dissappears"
3141,1/30/18 18:30,Sahuarita,AZ,Other,Multiple lights on one craft in Sahuarita AZ
3142,1/30/18 17:40,Szczecin (Poland),<br/>,Triangle,Colossal triangle object soaring over huge grocery.
3143,1/30/18 15:08,Laurelville,OH,<br/>,MADAR Node 107
3144,1/30/18 12:00,Bryceville,FL,Circle,"Two bright white orbs in the noon sky in north east Florida, observed from two different city's."
3145,1/30/18 05:08,Laurelville,OH,<br/>,MADAR Node 107
3146,1/29/18 22:00,Holdingford,MN,Circle,Orange UFO buzzed by jet
3147,1/29/18 20:20,Thornville,OH,Light,Neon green light that grew very large.
3148,1/29/18 19:00,Queen Creek,AZ,Other,I couldn't tell if it was one object or several; but it's one of the most interesting things I've seen in the night sky.
3149,1/29/18 18:15,Newton,IA,Oval,Bright object floating eastward near sunset over central Iowa
3150,1/29/18 17:42,Pasadena,CA,Changing,Black rotating or shape shifting object sores through clear day sky.
3151,1/29/18 10:29,Farmington,AR,Cylinder,"2 short cylinders with pulsing contrail. Taken from airplane flying at 10,000 ft msl. by professional  pilot."
3152,1/29/18 03:00,Pella,IA,Circle,Was a bright ball of light that just hoovering for a good few hours and as the it got darker it changed from bright to an Orange reddish color..
3153,1/28/18 23:10,Phoenix,AZ,Fireball,"The object was heading south towards central Phoenix.  It was glowing bright red.  And only four stories high in the air.  When the object came closer to me, it was engulfed in flames.  Glowing white in the middle of it.  No sound was coming from the object."
3154,1/28/18 22:30,Eau Claire,WI,Flash,"2 Bright Flashes near Eau Claire, WI"
3155,1/28/18 20:55,Olathe,KS,Light,Bright Hovering strange orb spotted 01/28/2018
3156,1/28/18 20:49,Mile 35,AK,Light,Highway 1 Mile 36 nine lights observed.
3157,1/28/18 19:20,Woodland Park,CO,Circle,5 objects were in a 4 corner form with one in the middle came from east and disappeared to the west no sound around 20k ft
3158,1/28/18 05:30,Sherwood,AR,Light,A single high altitude fast moving circular light flew from south to north.  I didn't see any flashing lights to indicate that it was a traditional aircraft.
3159,1/28/18 03:00,Eureka,CA,Sphere,"Large, orangish sphere over Eureka, CA. Here one minute, gone the next."
3160,1/27/18 20:15,Warren,MI,Diamond,It was Saturday night and me and my friend heard a quiet buzzing sound and looked up and saw 4 lights at first we thought it was a plane but one big eight light appeared in the middle when we saw the craft it looked like a dimon we got scared so me and my frend ran to his house when we looked back it was gone it was about 8:30 or 8:00
3161,1/27/18 18:08,Evansville,IN,Other,"Four pairs of orbs went W-E in 6 mins then turned SE.  Cell phone images or video.  Story appeared in local paper and on TV.  Jet described as military was taking same path but local radar showed only a commercial jet at 37,000'.  These objects traveled 15 mi in 6 mins in 4 prs, so this would be very fast, too fast for jackolanterns which would take 15-20 for each pair.  Was investigated by colleague for the MADAR Center at Newburgh."
3162,1/27/18 15:00,Toronto,ON,Unknown,"Anomaly in the clouds.  Comes 1 week after first sighting of glowing, floating trail of orbs. Mother Nature being funny with me maybe?"
3163,1/27/18 04:10,Waldorf,MD,Light,Saturday 27 Jan 2014 at approximately 4:10 am 
3164,1/26/18 21:40,Bloomington (just N of; on I-55 N),IL,Triangle,Large triangular hovering object with very bright white and red lights.
3165,1/26/18 20:50,Elk Grove,CA,Unknown,UFO does maneuvers in No. California sky.
3166,1/26/18 07:45,Temple,NH,Circle,"I was commuting to work going east on 101 going through Temple, NH.  In the sky straight ahead of me I saw a white circular object that I thought initially may have been a star still visible.  "
3167,1/26/18 06:20,Fairbanks,AK,Circle,Blue glowing disk with no center giving off bright green aura like exhaust.
3168,1/26/18 00:00,Las Vegas,NV,Light,((e-address deleted))
3169,1/25/18 21:20,Canonburg,KY,Light,"Approx. 9:20 p.m. A couple were driving down State Route 5 when they noticed some abnormally bright lights in an area free of homes or structures.  What first drew their attention was how bright the lights were, and being very familiar with the area they knew there was no explanation within the realm of normalcy to explain the sighting.  One witness felt particularly ill immediately before and following the event.  Another factor that perplexed them was that the apparent aircraft failed to produce any sound.  The craft was larger than any commercial airliner.  They immediately went home to research and look for similar stories as to what they had just encountered.  Primary witness stated that the other person was previously a die hard skeptic.  (MUFON CMS)"
3170,1/25/18 20:30,Kite,GA,Disk,Two huge rotating crafts seen over kite from a pond.
3171,1/25/18 19:30,Owasso,OK,Light,"My kids and I walked outside and to the north we saw a very bright sphere of white light.  It was moving very slowly northward and did not appear to be falling.  Just slowly hovering across the sky, and much brighter than any stars."
3172,1/25/18 18:30,Chilpancingo (Mexico),<br/>,Sphere,UFO Spherical Very Bright(Semi trnsparent) like a planet NO Aircraft or Naval Bases in the vicinity
3173,1/25/18 18:30,Mt. Orab,OH,Formation,3 very bright lights in a line.  The lights appeared like a flare.
3174,1/25/18 18:25,Bethel,OH,Sphere,Bright orange lights over Bethel Ohio
3175,1/25/18 17:30,East Monroe,OH,Circle,"Bright orange orb above my neighbors tree, moved left and 3 more orbs that were in a diagonal pattern appeared. What was it?!"
3176,1/25/18 17:15,Centennial,CO,Unknown,A lighted object seen hovering over a small airport in SE DENVER CO area.
3177,1/25/18 16:30,Black River Falls,WI,Triangle,Many gold lights on a big triangular shape object about size of a private airplane
3178,1/25/18 07:05,New Hampton,NH,Unknown,I was walking down my driveway when I heard a loud noise like a loud jet engine and I looked up and saw I can really see what it was but there were three white two in the front that were way too far apart and then another one that was really far from the other ones but it was on one ship then a half hour away to her I saw another one go by along with white orb flying off in the distance both times in about a month before this I saw the same thing but there was a triangular ship next to it with three lights one at each point and then there was one in the middle of it to so that would have been four lights so if anyone else is seeing this it be nice to know what it is the three lights on the beach ship door two white and one red and I believe it was white red white they were moving very slowly Lego leave headed towards the West Northwest there was two of the big shifts about a half hour apart and two of the smaller ones around the same time
3179,1/25/18 05:00,Rosedale,MS,Triangle,Odd sounds and unknown object sighted from tree stand while deer hunting
3180,1/25/18 02:30,Napa,CA,Cigar,Observed 1 craft at first hovering above Lola's market on old Sonoma road.  Cover large distances quickly and then hover.  Would fly towards and pace commercial airliners.   
3181,1/25/18 00:00,Glendive,MT,Unknown,2 objects hovering then moving at unusualy high speeds then stopping again.
3182,1/25/18 00:00,Green Bay,WI,Diamond,"8 diamond shaped objects above my house, seen by 4 others."
3183,1/24/18 23:34,Green Bay,WI,Diamond,"10 orbs in diamond pattern, large boom, then disappeared"
3184,1/24/18 21:57,Flaherty,KY,Light,Seen a Military helicopter chasing white color light about 200 or 300 feet above ground.
3185,1/24/18 21:50,Sale Creek,TN,Unknown,"Left and right thousands of feet apart red light blinks for a second and then a second later one on right blinks and then the same thing but up and down forming a cross, does not match flight activity of planes at the time.  Object(s) were only a quarter mile high in sky."
3186,1/24/18 21:45,Aragon,GA,Light,Flashing red light in night sky followed by 2 jets.
3187,1/24/18 21:15,Polson,MT,Light,"It was a orange light that seemed to not move much, but all of a sudden it was gone.  It was too big and too bright to be a star or planet.  There was only one.  "
3188,1/24/18 19:24,Olivet,MI,Light,i seen three white lights hovering in the sky going in a circular motion getting bigger and smaller in rotation.
3189,1/24/18 19:05,Keswick (Canada),ON,Fireball,Out for a walk after dinner.  Heavy energy.  Cold night but no wind.  Very still and quiet air/evening.  Mom walked ahead with dog.  
3190,1/24/18 19:00,Tucson,AZ,Light,Was it Venus or a UFO?
3191,1/24/18 18:45,Brunswick,ME,Oval,Bright solid white light in sky that vanished.
3192,1/24/18 18:30,Oak Hills,CA,Circle,3 White Circle Lights Seen Low in the sky in High Desert of Southern CA
3193,1/24/18 18:15,Georgetown,SC,Fireball,"3 orange fireballs in a triangle shape.  They broke formation and moved through the sky.  They would ""blink off"" and re appear a short distance from original location.  Then seemed to almost collide or re form triangle and disappeared.  "
3194,1/24/18 18:00,Scotia,NY,Other,"At 6pm, I was driving east on rt 5, heading to Schenectady.  As i entered Scotia, I saw 3 red orbs atop one another moving across the sky.  I saw something big light up in the sky.  It looked like a huge scoreboard all lit up.  "
3195,1/24/18 16:05,Fort Worth,TX,Rectangle,"White rectangle object crossed over moon, visible through telescope."
3196,1/24/18 15:40,Gainesville,FL,Other,"I saw a white object hovering, with no earthly shape as it was jagged and had spike/triangle shapes attached to the craft."
3197,1/24/18 07:45,Mesa,AZ,Cigar,Line of sequencing lights in Arizona.
3198,1/24/18 06:50,Herriman,UT,Light,LIghts with being.
3199,1/24/18 05:44,San Jose,CA,Triangle,"Driving to work on highway 85 Northbound, between Los Gatos and Saratoga, when I saw I bright light in front of and above my truck.  I assumed it was a police helicopter at first but  when I looked up, I could see a triangular shaped craft with three lights in each corner.  It was shooting a triangular beam of light down.  The strangest thing I have ever seen."
3200,1/24/18 05:00,Thibodaux,LA,Other,"In the early hours of the morning, I spotted two unidentifiable objects hovering stationary in the sky.  I estimated them to be around 4 to 5000ft above the ground.  "
3201,1/24/18 04:10,Santa Barbara,CA,Oval,"Silent craft observed extinguishing white lights, the dark oval shape continued across the early morning sky"
3202,1/24/18 01:22,Atlantic Beach,FL,Rectangle,An object with green lights flew overhead at an incredible rate of speed.
3203,1/24/18 01:00,Dana Point,CA,Fireball,"Bright orange fireball in Dana Point, CA, chased by jets."
3204,1/24/18,Malmstrom AFB,MT,<br/>,Sketchy report of an object half an acre in size over launch facility.  Power outage reported.
3205,1/23/18 22:40,Metairie,LA,Other,2 Orange Rocket like plumes in sky silent & still for 15 minutes.
3206,1/23/18 22:00,New Orleans,LA,Other,Strange Beams of Light over New Orleans.
3207,1/23/18 21:30,Trail (Canada),BC,Unknown,"Flashing or moving bright blue-white light shines in window, neighbour describes being frightened by strange sound in night sky."
3208,1/23/18 20:00,Frederick,MD,Circle,I was walking by prospect hall apartments next to the mansion on Hymes road.  As I walked closer to the mansion to take a closer look I noticed a bright orange color reflecting off the windows. I did not at first where is coming from. I started to look around and I noticed right above me a UFO hovering very slowly with bright lights surrounding the circular shape of the UFO.  It was very bright and the colors were interchanging in a fast pace.  
3209,1/23/18 18:36,San Diego,CA,Oval,"silent low-flying light flying overhead in San Diego Tuesday January 23, 2018"
3210,1/23/18 18:30,Dearing,GA,Other,Saw four lights in the South Eastern sky while driving home around 6:30 pm bright like fire balls at least 400 yards wide.
3211,1/23/18 17:38,Evans,CO,Light,"East of Evans Colorado, lights hovering tawrds fort Mogen."
3212,1/23/18 15:15,Charlotte (Highland Creek),NC,Other,"At approximately 3:00 p.m., I was driving in the car and had parked in a carpool lane to pick up my kids from elementary school.  The sky was perfectly blue but I noticed it had rivers of chemtrails.  They were not clouds.  I counted at least 2 ""planes"" initially spraying the chemtrails.  See photos for how robust the trails were.  The ""planes"" were spraying and then the trail was dissipating and flowing like a river in the sky."
3213,1/23/18 12:15,Glendale,CA,Light,"A bolt of white light flashed from left to right along the street, just above vehicle level in a way that caught everyone's attention and could not be explained."
3214,1/23/18 12:00,Westwego,LA,Other,"Was observing a weird rainbow color near the sun. Took a few pictures. In two pictures show a black shape in the sky.  Others show the rainbow spot that moved locations in 3 min time frames. One photo shows a ball of light and a portal looking light around it.  Also, an airplaine making a perfect square around the city kept passing near by trying to cover the area with those smoke lines as you can see one of the smoke lines passing through the sun in one picture."
3215,1/23/18 10:00,Norcross,GA,Unknown,Loud noise with windy air like if a helicopter was going to land/no helicopters or planes around.
3216,1/23/18 02:00,Eugene,OR,Flash,"It looked like combat at near satellite altitude.  There were several white flashes of different intensity.  First traveling west to east, then turning north."
3217,1/23/18 02:00,North Haven,CT,Circle,Getting ready for bed.  Looked out the living room window.  Seen a circle hovering over the field the to left of the house.  Watched it for about twenty minutes.  Was still hovering got nervous and went into room.  Didn't go back and check to see if it left.
3218,1/23/18 01:45,Belle Chasse,LA,Cone,2 flame like streaks stationary in the sky.  They look like 2 fire streaks in the sky.  One is a little higher than the other.
3219,1/22/18 20:00,Knoxville,TN,Circle,"I was just sitting on my front porch smoking a cigarrette when I looked at the sky as I normally do and I noticed that there was a very bright blue colored star that I had never seen before.  The more I watched, i noticed that it was moving, but very little.  It's altitude stayed pretty much the same but it was bouncing from side to side as if to steady.  The blue light is not star blue, rather, it appears LED.  But it is only blue, a perfect circle of blue emitted light.  For the past hour it has changed altitude and position slightly, but still in relative proximity.  My wife came out to watch and noticed yet another light within a couple of miles of the other.  Focusing in with a camera reveals that the light is luminated by what appear to be hundreds of small lights of different colors, yet primarily blue.  I have see an oval and one cone in my lifetime.  They were both hauling some serious ass.  These ones un-nerve me, because they are so stationary, in what seems a strategic distance apart.   If i could elevate myself in my current position, I fear that I would see more of them in a line.  This has been going on for an hour now, and they have yet to break position.  Pictures are unfortunately on my camera because my phone will not zoom in to that altitude..  Which says A LOT because six days ago I was able to zoom in on the FEMA cargo carrier that landed at McGee Tyson, and be able to identify it from 15,000 feet."
3220,1/22/18 19:47,Newburgh,IN,<br/>,MADAR Node 6 eight anomalies in 25 min
3221,1/22/18 19:30,Buckhannon,WV,Circle,"There was 2 circle shaped lights, they were very bright and hovering.  Then the lights went out, we heard a loud roaring sound like a jet and saw lighting flashing sideways.  It sounded like it went straight over us, then nothing."
3222,1/22/18 19:00,Columbus,OH,Triangle,I was standing outside smoking and a black triangle craft with lights at its corners flew right over me.  Didn't make a sound until it started changing directions.  Moving VERY fast.
3223,1/22/18 18:20,Manchester,NH,Flash,Flashes of light with orbs.
3224,1/22/18 06:10,Raleigh,NC,Light,Rectangle lights above neighborhood in the sky.
3225,1/22/18 04:35,Rolling Hills Estates,CA,Other,"I was looking up in the sky while I was waiting for my dog to finish eating.  I noticed a light which was pretty high like a star moving Southwest towards San Diego.  It was an even light, low constant glow, moving fast for the high altitude it was moving at.  I thought maybe it was an aircraft but it had no marker lights flashing.  Then, I thought well it was a Satellite, I have seen them before moving straight across the sky, but then it curved out to the sea, and faded out.  You don't see aircraft at night unless they have flashing lights and Satellites move in straight lines.  I'll keep looking.  Thank You"
3226,1/22/18 03:30,Yakima,WA,Circle,Yakima WA  downtown area .. Monday 1-22-2018 330 am multiple witnesses..multiple objects lights..and one large craft!!
3227,1/21/18 22:45,Roanoke,VA,Unknown,A tremendous magnetic pull felt from the center of my chest
3228,1/21/18 21:00,Calgary (Canada),AB,Unknown,"Buzzing UFO, not seen but heard."
3229,1/21/18 14:50,Philadelphia,MS,Other,"Tic-tac looking object very high in sky, with a jet plane behind it traveling southwest over central Mississippi 2:50pm."
3230,1/21/18 14:05,Cody,WY,Circle,With a spotting scope we could see  it was bright white round with six round brighter lights on one side.  It has stayed in the sky moving only slightly.
3231,1/21/18 03:08,Central City,AR,Circle,Bright an full of energy.
3232,1/20/18 23:15,Great Falls,MT,Unknown,"Bluish white light seen over Great Falls, Mt."
3233,1/20/18 21:20,Austin,TX,Triangle,Triangular object flying over south Austin and I have it on my car camera
3234,1/20/18 20:20,Barrow-in-Furness,NY,Triangle,Three enormous green lights in a triangular formation travelling east towards Bae Systems. A solid red light appeared in the centre for a minute then started flashing.  The object stopped and the three green lights went out and the red light grew to around 10/15 mtrs in diameter.  The object then flew back west and disappeared over the sea.
3235,1/20/18 20:00,Barrow-in-Furness (UK/England),<br/>,Triangle,"3 green lights in a triangular formation, very large moved east for a number of miles then stopped. It then moved slowly west, stopped then moved south.  The green lights disappeared and was replaced by one solid red light.  It hovered for 5 minutes then travelled west again this time the red light was blinking.  It then dropped down over the sea."
3236,1/20/18 19:30,Toronto (Canada),ON,Sphere,"Orbs of light travelling in a line, equally spaced apart, NE direction; changing from red to white.  We saw approx 11 of them"
3237,1/20/18 19:00,Poultney,VT,Circle,slow moving light
3238,1/20/18 18:30,Eureka Springs,AR,Light,Light in the Ozarks
3239,1/20/18 18:27,Shiremanstown,PA,Unknown,"I noticed what I thought was the ISS going over head, but was unaware of any fly over for my location.  I watched it as it went by and continued to be illuminated when viewing from behind.  For commercial aircraft usually lighted appearance stops after the aircraft passes.  This object stayed illuminated about the same after passing my location.  There was no sound that I noticed and the object was over 1 mile in altitude.  It appeared while I was looking up toward the west and was headed in a east direction."
3240,1/20/18 12:09,Goldendale,WA,Unknown,no noise object partially tranparent possibly metallic with a mirror type pollish effect.
3241,1/20/18 08:20,Shamrock,TX,Sphere,"Bright glowing sphere over Shamrock, TX."
3242,1/20/18 03:30,Toledo,OH,Other,"Brilliantly shiny and white dome outside of Toledo, OH"
3243,1/20/18 01:44,Marietta,GA,Light,"Erratic and fast moving green and yellow bright lights in West Cobb County, Marietta, GA, Early AM Jan 20 and Jan 21."
3244,1/20/18 01:00,Burlington,VT,Sphere,three red orbs views from the ethan allen tower
3245,1/20/18 01:00,Danbury,CT,Oval,Red craft moved extremely quickly in night sky.
3246,1/19/18 23:05,Lenoir,NC,Unknown,Red and green flashing... Near center of town and then came around bernhardt and then went behind hibriten mountain and left
3247,1/19/18 21:00,Tijeras (south of),NM,Other,Line of red lights very far off on horizon blinking in unison.  It covered the whole horizon.
3248,1/19/18 20:35,Carthage,NC,Triangle,"Was on back road in country was talking to my daughter on cell phone and to my right out of nowhere, two Triangle shaped ufos popped up,  My mouth dropped open, and I was really freaking out, they were pretty low and they were not going fast at all and they were very close to each other and i heard no sound from them,  they had white lights going up each long side of triangle sides, but nothing across the bottom and they had a red blinking light up at the top point,  I have never seen anything like this in my life,  "
3249,1/19/18 20:00,Melbourne,FL,Egg,UFO on fire
3250,1/19/18 19:49,Vero Beach,FL,Teardrop,"As I traveled north on US#1 from St Lucie county line to Vero Beach I saw a Large Tadpole or teardrop shaped red-orange fiery looking object flying very, very  low.  It was west of Vero Highlands neighborhood and continued to North of the Miracle Mile shopping district, and then made a distinct ESE turn appearing to go towards the river or ocean."
3251,1/19/18 19:15,Cheyenne,WY,Sphere,Large teal green orbs in formation.
3252,1/19/18 19:00,Lakin,KS,Chevron,Was returning to house after taking trash to dumpster.  I get to my backyard something caught my eye.  Large craft fairly low I'm guessing 1500 ft.  Triangular in shape was very large with three  white lights at each tip.  There was minimal sound was like a low humming noise.  
3253,1/19/18 18:50,Bayville,NY,Formation,3 orbs in a tight triangle formation
3254,1/19/18 18:45,Franklin,NJ,Formation,Orbs in Northern NJ
3255,1/19/18 18:16,Chipley,FL,Sphere,sphere changing shape and color greens blues reds white diamond to sphere shaped this marks (3) times seeing this object in the past
3256,1/19/18 18:12,Paso Robles,CA,<br/>,"On the evening of January 19, 2018, while driving Southbound on U.S. Highway 101 into Paso Robles California my passenger and I observed a yellow and green fireball, headed towards the Pacific Coast.  The sighting lasted approximately 35 seconds as the fireball lost its yellow and green glow.  "
3257,1/19/18 08:00,Williamsport,MD,Light,Slowy moving object
3258,1/19/18 07:49,Tampa,FL,Circle,Red/Orange ball over Tampa FL seen by retired salesman
3259,1/19/18 07:35,Orlando,FL,Circle,"Bright orange ball of light over Lake Baldwin.  We pulled over.  There were allay three people recording.  It was stationary and large.  Suddenly it turned diffused... as though it were surrounded by clouds or some, but there wasn't a cloud near it.  Then it simply disappeared...blipped out of the sky as though it were extinguished."
3260,1/19/18 07:05,Durham,NC,Light,"Saw red light on top of green, both blinking White light circling underside."
3261,1/19/18 00:00,Seattle,WA,Diamond,Large White fast eye shaped moving Light in a area were I have never seen a Plane fly North or as fast.
3262,1/18/18 23:00,Haddonfield,NJ,Unknown,Airplane like flying object with red and green lights disappeared after a few seconds
3263,1/18/18 22:52,Burnet,TX,Teardrop,I looked up in the sky and there was a teardrop type aircraft thing and there was green lights everywhere and then it seemed to shoot a loser down.  What was it??
3264,1/18/18 22:44,Bel Air,MD,Triangle,Triangle with no lights.
3265,1/18/18 20:56,St. Paul,MN,Oval,Aircraft seen in Saint Paul MN
3266,1/18/18 19:05,Timberlake,OH,Disk,I observed two saucer like objects flying erratically east to west then all of a sudden changed direction and headed south
3267,1/18/18 18:45,Rollinsford,NH,Triangle,"Triangular aircraft like a boomerang with the front and center open spaced, each point had a light that was a different color."
3268,1/18/18 18:00,Saint Paul,MN,Rectangle,"Two rectangular prism crafts sighted in Saint Paul, MN"
3269,1/18/18 06:40,Cambridge,MN,Triangle,Several triangle shapes
3270,1/18/18 03:20,Fort Erie (Canada),ON,Formation,"I woke up around 3:15 I was sitting on the toilet and looked out the window, I saw what was a circal of orbs that had 7 small lights around a bigger light in the center.  "
3271,1/18/18 01:02,Roanoke,VA,Triangle,Saw what looked like a large black triangle with red lights on all three corners hovering 400ft above my house at 0100.
3272,1/18/18 00:45,Ravine,PA,Unknown,"Was driving South on Interstate 81.  What looked like a shooting star fell through the sky to my left.  However when a shooting star would normally disappear, this object stopped and hovered for a second.  The object then sped away from the vehicle in a completely different direction towards the horizon at an incredible rate of speed and vanished.  The object was white while falling, but the colored changed to a light green as it sped away.  I've never seen anything move so fast.  Literally went from right in front of me to beyond as far as one can see in a second or 2."
3273,1/17/18 23:50,Sidney,OH,Light,Fireball like flare come straight down from sky near i75
3274,1/17/18 19:35,Vero Beach,FL,Triangle,Red lights. Triangle shape moving at faster speed than anything ever seen in sky.  No sound
3275,1/17/18 19:10,Oak Creek,CO,Light,"Flash of bright white light for 3 seconds,then light went to red, hovered for 4 minutes flashing red white.  Took off fast till disappeared behind mountain."
3276,1/17/18 19:00,Salton Sea,CA,Fireball,"Multiple fireballs, sonic booms and a craft."
3277,1/17/18 12:00,Roswell,GA,Other,100% Positive they exist now!
3278,1/17/18 05:50,Coventry-Bolton,CT,Other,it looked like a fire ball or a shooting star and it was just steaming steadily across the dark sky in the early morning it was visible longer than 30-45 seconds but thats the length of time i saw it before i turned off the street i saw it on and could no longer see it behind the trees I was on route-44 boston turnpike between CVS and Sabrina Pools
3279,1/17/18 03:19,Houston,TX,Flash,The colored object in the sky.
3280,1/17/18 01:30,Tacoma,WA,Triangle,"Green lights, black triangles."
3281,1/17/18 00:00,San Diego,CA,Disk,wierd disc flying across san diego.
3282,1/16/18 21:35,Fairbanks,AK,Flash,"There were several bright green flashes (not Northern Lights), bright and short.  Right above our cabin."
