,datetime,city,state,shape,comment
552,11/27/17 11:20,Chelsea,AL,Cigar,2 white Cigar-shaped objects flying parallel to each other (not touching) until they disappeared into the sun.  Not moving too fast.
553,11/27/17 08:55,Pittsburgh,PA,Formation,Flight of four half V.
554,11/27/17 08:30,Jackson,TN,Cigar,Silver cigar-shaped UFO near 45 by-pass and Vann Drive.
555,11/27/17 05:40,Ruskin,FL,Light,Stars in the sky appear to be moving in the morning.
556,11/27/17 01:30,Spanaway,WA,Changing,I could not sleep so I went out to smoke looked up facing south and noticed a bright light that wasn't familiar.  I've lived there 17 years; I know my sky.  
557,11/26/17 23:40,Armonk,NY,Circle,Bright red/orange round object seen right over the horizon.
558,11/26/17 21:30,Utica,NY,Light,Blue Light Flash Of Light & White Light
559,11/26/17 21:00,Kettering,OH,Triangle,Low flying translucent triangular craft cruises overhead and disappears in front of my eyes.
560,11/26/17 19:30,New Rochelle,NY,Circle,"I viewed 3 orange circles in the south eastern sky.  They stayed still for a few seconds, and then streaked off."
561,11/26/17 18:45,Comstock Park,MI,Light,Light shot in North to Southwest direction over US 131 in a millisecond.  
562,11/26/17 18:30,Fort Collins,CO,Disk,"Object in sky turned lights on, while hovering in one spot."
563,11/26/17 18:15,Phoenix,AZ,Oval,slow moving oval object twice the size and brightness of the ISS It came up from the South .  with a wobble movement.
564,11/26/17 17:47,Nashville,TN,Triangle,Triangle shaped object near Nashville airport over interstate
565,11/26/17 17:35,Madison,AL,Fireball,Bright Sphere (dot) slowly moving due east.
566,11/26/17 17:26,Leesburg,VA,Circle,"3 orange orbs in triangular formation in Leesburg, VA"
567,11/26/17 16:35,Phoenix,AZ,Changing,Red/orange object in daytime sky
568,11/26/17 16:16,Rochester,NH,Cigar,"Saw a bright light, possibly 2 close lights, at what appears to be high altitude.  Object continued to the south getting dimmer, and then disappears, and a tiny what appeared to be a small smoke trail.  "
569,11/26/17 11:44,Beaver,UT,Sphere,Bluish Orb in Beaver Utah over Hwy I-15
570,11/26/17 03:00,Springdale,UT,<br/>,The bright white light knocked over our tent at Zion National Park.
571,11/25/17 00:00,Green Bay,WI,Unknown,11-25-17. over green bay a just few min before 11pm. ufo?  easy 1-5 thousand mph  high up in atmosphere. silent.   almost looked triangle/blur.   going south.
572,11/25/17 23:35,Winter Haven,FL,Other,Spotted ten red star-like lights in the sky.  The stars formed an oval that burned as it entered the atmosphere.  UFO then broke apart.
573,11/25/17 23:00,Spotsylvania Courthouse,VA,Fireball,"Orange illuminated sphere close to treeline, moving purposefully across the sky"
574,11/25/17 21:45,Wilkes Barre,PA,Light,"Flashing lights over Wilkes-Barre, PA."
575,11/25/17 21:05,Newhall,CA,Light,"Large red UFO seen over Sierra Hwy, that changed position and colors within milliseconds."
576,11/25/17 20:48,Phoenix,AZ,Sphere,"Sparkling Spheres in the eastern Arizona night, tonight !"
577,11/25/17 20:20,Delray Beach,FL,Light,5 bright lights moving in formation for about 2 minutes; 2 moved toward each other and then all 5 disappeared rapidly
578,11/25/17 20:00,Jackson Twp.,OH,Light,"Several of us in different locations of the township saw these beams in the sky.  They moved fast over the clouds.  They would be gone for a few minutes & then back again high in the sky.  I thought I had an eye problem, but when I talked to several others I know what we all saw was the same.  It lasted on & off for at least 2 hrs+"
579,11/25/17 18:40,Kingman,KS,Sphere,"Saw a bright green orb dropping from the sky at an angle to the east; lasted few seconds, and then disappeared."
580,11/25/17 18:02,Medellin (Colombia),<br/>,Rectangle,"The event took place at 18:02 pm Medellin, Colombia, time, two red objects appeared in the sky in a west north direction they were paralleled horizontally to each other and they seemed not to be moving  they appeared out of the sky to the eye  we were two witnesses and took accounts of time and movement at approximately 10 minutes of hovering at an approx.  Altitude of 5.000 feet   the craft that would be to the east started a motion moving west the craft that was west to it is now to the east and started moving up not north but upwards we can definitely testify that this was not a normal air craft behavior or movement  we can responsibly say it was no helicopter  air craft or weather balloon as we had a pretty close visual linear distance about 4 kilometers to better explain our siting the crafts were long vertical with red lights at its top and at its bottom the lights looked like a panel you see on a microwave tower  "
581,11/25/17 18:00,Nashville,TN,Light,2 ufo lights grew brighter and then faded and moved south.
582,11/25/17 16:30,Rockville,MD,Rectangle,"Saw 4 Orange glowing pulsating rectangular craft flying in a delayed line with a good distance between them, then 3 or 4 more came sparatically heading in the same direction South east bound.  It appeared to me to be a slight side to side movement with no sound of engine noises.  they flew over us and we watched as they floated and disappeared in the night sky, it was very invigorating to say the least...(TRB3..?)"
583,11/25/17 15:30,Caraquet (Canada),NB,Other,"Strange lights in Caraquet, N. B."
584,11/25/17 15:02,Springfield,IL,Circle,"Just after 3pm, I went outside to smoke a cigarette.  It's a beautiful clear day here today, and I noticed that the sky was really blue for a change.  So I was just staring up in amazement.  "
585,11/25/17 15:00,Yokosuka (Japan),<br/>,Other,Orbiting Translucent Rings
586,11/25/17 10:10,Earlington,KY,Disk,5 disc circular shaped objects flashing different colors in sky hovering.
587,11/25/17 09:42,Cape Coral,FL,Unknown,"It was 09:42 in the morning and my husband and I came out of our house, as I was getting into our car I happened to look up towards the sun and saw what looked like a craft way up in the sky with a trail of smoke behind it going pretty fast but the only reason I thought it was a plane was because of the trail of smoke coming from it but I could not actually see a craft at all.  The craft was flying north but It looked so far up.  If I were to guess maybe over the east coast or Atlantic Ocean.  "
588,11/25/17 06:39,Moreno Valley,CA,Unknown,Driving from Amazon in San Bernardino there was an object in the sky that wasn’t moving. It’s just hovering over what look like could be Moreno Valley.  
589,11/25/17 00:32,Alpharetta,GA,Sphere,Very fast sphere of light falling out of sky and travelled south and disappeared behind tree line.
590,11/25/17 00:00,Lander,WY,Light,There was a bright white light floating in the sky and it turned orange when we started to talk about it.  The light vanished quickly
591,11/24/17 22:45,Medicine Hat (Canada),<br/>,Fireball,Travelling from the west to east looking north.
592,11/24/17 20:14,Gainesville,FL,Oval,6 reddish orange oval shaped lights hovering in the western sky seen for about 2-4 minutes
593,11/24/17 19:16,Jensen Beach,FL,Light,White bright light.
594,11/24/17 18:55,Abington,MA,Changing,"Very bright light.. at first could be mistaken for a star, then moves and gets brighter and duller.  DEF not a plane."
595,11/24/17 18:00,Alexandria,VA,Teardrop,FLY OBJECT TURN IN TO THREE.
596,11/24/17 18:00,Freehold,NJ,Circle,Bright round object moving in a perfectly straight line broke off into 4 circulars objects all the same size and disappeared behind tre
597,11/24/17 17:45,Shrewsbury,PA,Light,"We were traveling south on rt 83 and we saw light that looked liked they were a plane.  I said that plane is traveling so fast, and it’s so low and in the next second it disappeared or broke apart into 3 different spheres of lights and it was gone!"
598,11/24/17 17:30,Bullock,NC,Circle,"Fast moving white light separates into three individual lights, then totally disappears within a second."
599,11/24/17 17:27,Suffolk,VA,Sphere,"This happened at 5:27 pm on black Friday, right before the sun was gone, i was on the phone when it happened."
600,11/24/17 17:25,Virginia Beach,VA,Other,moon-white object with swept wings appeared to spurt debris several times then break into three pieces.
601,11/24/17 17:25,Selbyville,DE,Circle,"I saw what appeared to be a shooting star down on an angle, heading down towards the horizon.  It then split into 3 round spheres before I lost sight of it behind houses."
602,11/24/17 17:20,Middlesex,NC,Formation,Unexplainable bright lights
603,11/24/17 16:20,Elkton,MD,Circle,4 bright white spheres flying at incredible rate of speed.  I thought it was a shooting star at first but then noticed no trail and also noticed 4 flying in formation
604,11/24/17 10:47,Knoxville,TN,<br/>,((NUFORC Note:  Witness provides no information; elects to remain anonymous.  Hoax??  PD))
605,11/24/17 07:43,Tucson,AZ,Sphere,NaN
606,11/24/17 04:00,Scottsdale,AZ,Teardrop,"Me and my mother were looking outside at the night sky.  After a few moments we saw a plane off in the distance.  Then at least 20 minutes went by then, they were two headlight looking objects flying at least 50 ft off the ground.  "
607,11/24/17 00:10,Manteca,CA,<br/>,"I was sleeping and I woke up because I heard a strange humming noise that was intermittent but repetitive.  I have room darkening shades and light from outside cannot be seen, but a red or burnt orange light was so intense I could see the flashing from inside the room.  It sounded like it was hovering nearby and then the lights and humming stopped."
608,11/23/17 22:00,Mandeville,LA,Light,"Orb of light, looked like star but then shot NE like a large shooting star, but looked like they hit ""light speedz"" after a short distance. "
609,11/23/17 21:39,Wilmette,IL,Circle,"White round light flying quick, like a shooting star, but closer to the earth.  Flew with a low quick sweep east to west, then shot up to disappear in the sky.  It was a very unusually clear night sky with many stars and"
610,11/23/17 19:45,Montana City,MT,Triangle,Large triangle with orange lights in corners.
611,11/23/17 19:32,Vancouver,WA,Circle,"Golden colored object travelling North / east over Vancouver, WA."
612,11/23/17 19:11,Deer Park,WA,Other,"Looked like a spoon, assortment of lights, slowly moving."
613,11/23/17 19:00,Palm Desert,CA,Triangle,"Thanksgiving night, 11/23/17. 7:00pm, my wife called me outside to the Sun deck of our room at the JW Marriott in Palm Desert, CA, and I shot 3 videos from my phone.  It was over 5 minutes changing colors from red to green to blue then a soft yellow color going side to side and up and down before vanishing.  "
614,11/23/17 19:00,Lanham,MD,Fireball,Driving home from thanksgiving dinner I saw lights falling from the sky looked like falling stars I asked did anyone else see that my husband says no I saw it  What is it we drive to get a better look and my children saw the lights moving in different direction than will line up than move again with fire tail behind it like shooting star.
615,11/23/17 19:00,Portland,OR,Fireball,"Seen while facing north:  a big yellow fireball light fell at an angle towards the west horizon like a shooting star, but then, as it disappeared a tiny light from the ground shot straight up from where the fireball disappeared and faded away."
616,11/23/17 18:44,Quakertown,PA,Sphere,Yellowish orbs in a space shuttle shape.
617,11/23/17 18:15,Stratford,CT,Circle,Witnesed 2 star like objects slowly move across the  night sky then dissappear
618,11/23/17 17:20,Stockton,CA,Sphere,Orange red sphere over Stockton Ca on Thanksgiving dusky
619,11/23/17 15:30,Glen Allen,VA,Formation,Going north on 95 when I looked up and there were 6 glowing orange lights(orbs) brighter than any star in sky in 2 triangle formations.  
620,11/23/17 03:50,Alameda,CA,Light,"Uncharacteristically bright light moving incredibly fast, in a straight, horizontal line, from S-Sw to N-NE"
621,11/23/17 02:00,Brockton,MA,Other,"Bright, white, pulsating light seen in sky above Brockton, Massachusetts"
622,11/23/17 00:55,Lenni,PA,Unknown,Moving objects in astro photographs
623,11/22/17 23:41,Spanaway,WA,Sphere,Huge Bright Red Glowing  Sphere/Ball Falling out of the sky in Spanaway/Fredrickson area
624,11/22/17 22:00,Cortland,OH,Circle,Circular balloon-like UFO spotted by couple in Ohio
625,11/22/17 22:00,Santa Paula,CA,Cross,Objects moving slowly North to south.  No sounds and moved individually across sky.  Then once at a certain point remained hovering.  Appeared to have red light while moving.  While hovering light turned to white almost looking like stars.
626,11/22/17 21:00,Newington,CT,Light,"In the far corner of the sky looking out on to Brentwood Rd.  I’m Newington.  There was a bright flash that was a dull green and flashed once, then waited about 45 seconds before flashing a second time.  "
627,11/22/17 21:00,Newington,CT,Flash,"We were just arriving to my friend’s house in Newington, CT, and I saw a flash of green light in the sky.  I told my friend, and she looked up and it happened again, stopped, and then about 30-40 seconds later there was a final double flash.  "
628,11/22/17 20:23,Helena,MT,Circle,"Red balls of light on the night of November 22nd, 2017."
629,11/22/17 19:42,Capitola,CA,Unknown,Bright white and orange glowing lights in over Monterey Bay.
630,11/22/17 15:31,Pueblo,CO,Other,Straight red line connected by 6 evenly spaced lights seen moving north.
631,11/22/17 11:00,Rome,GA,Triangle,"I was in my dad's truck, waiting for him to come to the truck.  Before he got there the truck had shut off for no reason and the lights in the parking lot turned on and off.  It was early in the day so I was wondering why the lights had cut off.   "
632,11/22/17 05:35,Los Angeles,CA,Light,Slow moving object going from the southwest to the southeast identified
633,11/21/17 23:30,Rochester,NH,Cigar,Radically moving UFO.
634,11/21/17 23:00,Council Hill,OK,Light,Driving home seen a huge bright green light in sky I thought a plane was crashing how close it was getting to ground it was coming down at an angle then disappeared last for 10 seconds no sound tried to look around dirt roads to see what it could be but nothing.  Still don't know what it could be nothing I have ever seen before.  Creepy!!!!
635,11/21/17 23:00,Williamsburg,IA,Circle,"Driving west on highway 80, my husband and I witnessed this same exact object in the sky off to the north side of the highway.  A ball of neon green light popped into the sky, but was not far from the earth's ground.  It was still for 1-2 seconds and then began to fall with a line following down.  "
636,11/21/17 22:00,Hanover,PA,Triangle,"On Nov. 21, 2017, at approximately 22:00 hours, I went to let my dogs outside, I normally look up at the sky, I usually pay attention to my surroundings, I noticed several twinkling triangle shaped lights.  I note that most of the time we have been programmed to see twinkling lights as stars, but this night was different.  You couldn’t help but notice they seemed to be in strategic alignments.  The observation was several stationary at all points East, West, South and North."
637,11/21/17 21:00,Batavia,NY,Triangle,"Three orange/red elongated triangles seen over Batavia, NY on 11-21-17 early evening."
638,11/21/17 20:30,Springfield,IL,Oval,"3 very slow flying objects w/ red flashing light going due S, very high, maybe 100 mi apart"
639,11/21/17 18:00,Marietta,GA,Fireball,At approximately 8:29pm  We were coming out of apartments facing North and a bright fireball appeared and  Then went in a downward motion and disappeared
640,11/21/17 17:00,<br/>,<br/>,<br/>,Very nice disk
641,11/21/17 14:00,Los Angeles/Arts District,CA,Light,Six white spheres flying over downtown Los Angeles against blues skies with light cloud cover.  
642,11/21/17 12:55,Exeter,NH,Circle,"At approximately 12:55 p.m. on November 21, 2017, I was standing on Lincoln st. in Exeter N.H. looking east at the sky watching three large planes flying southbound, when I noticed a small white ball very high in the sky travel across the sky northbound at an extremely high rate of speed at least four times the speed of the aircraft I was observing."
643,11/21/17 11:00,Pierce,CO,Sphere,Dull grey Spherical object  with black helicopter and military vehicles in Peirce Colorado.
644,11/21/17 01:00,Dunnellon,FL,Light,long time disturbance
645,11/20/17 23:00,Medicine Park,OK,Light,"Bright blue white red flashing orb in sky seen at night near Lawton, Oklahoma, November 20, 2017."
646,11/20/17 21:00,Houma,LA,Light,Orange glow and beam
647,11/20/17 20:00,Norridgewock,ME,Rectangle,Rectangle object with red and white lights.  Had a big white round light flash down toward us for a second.
648,11/20/17 19:00,Santee,SC,Triangle,"Large triangle ship with 3 white lights and flashing orange light, flew very low overhead with no sound."
649,11/20/17 17:40,Hopkinsville (I-24),KY,Light,Lights near I-24 mile markers 80-77.
650,11/20/17 17:03,Edmonton (Canada),AB,Disk,"I was on a break at work and was standing in a parking lot in the University campus area.  It was a clear sky with excellent visibility.  The object seemed to appear out of nowhere.  It was about 400 meters high and I estimate about 1 kilometer south of me. I got a very good look at it with a monocular that I carry with me.  It was disc shaped, about 6-8 feet in diameter and about 1-2 feet in width.  "
651,11/20/17 17:00,Belle Fourche,SD,Light,"The light started off as white. Flashing in an off pattern.  The light slowly began moving away.  Then changed directions and headed towards us.  We heard no engine noise.  After it got within a certain distance, it disappeared behind a nearby hill.  There appeared to be three lights.  Red, green, and white.  They all had their own pattern."
652,11/20/17 16:00,San Clemente,CA,Sphere,Dazzling reflective white spherical object
653,11/20/17 05:30,Wadsworth,OH,Unknown,"I was walking my pet and riding my bike when I looked through a clearing of trees.  I then saw something just hovering there and quickly sped away north east a few seconds after looking at it.  When I saw it, it looked to be a square or triangle.  It also had lights in the middle either in the shape of half a triangle (angle facing me) but could've also been half circle.  The UFO was black or dark blue.  "
654,11/20/17 02:15,Dixon,CA,Fireball,"Orange fire-ball like light, moving slowly, seen in early am, absolutely dead silent, hovering."
655,11/20/17 00:00,Warren,MA,Unknown,Slow moving craft with no propeller.
656,11/19/17 22:00,Reno,NV,Light,"Red arcing flashing strobe light, noticed at night near where the hilltop beacons typically sit."
657,11/19/17 21:32,East Los Angeles,CA,Circle,3 hovering bright orange lights
658,11/19/17 20:33,Salem,OR,Fireball,Break away size-shifting balls of light dance around trees.
659,11/19/17 20:00,Rutland,VT,Cylinder,"cylinder, lights were square with some round lights. colors of lights transitioned not in a pattern."
660,11/19/17 20:00,Jennings,FL,Fireball,While traveling south on i75 near fl/ga line we saw a fireball falling from se to sw.  It flared and a piece broke off and fleww away from main portion which flared again and went out.
661,11/19/17 19:00,Dixon,CA,Light,"I was riding the backroads on the back of my boyfriend's motorcycle.  I saw two bright white lights in the sky just hovering.  On occasion, they would turn orange or red.  We were riding on a motorcycle so I could not get a photo.  "
662,11/19/17 17:50,Menomonee Falls,WI,Other,Strange silent moving object in the sky
663,11/19/17 15:00,Oxford,MA,Sphere,"Floating silver/white 3D ball.  It was there, and then shrunk and disappeared in seconds"
664,11/19/17 13:00,Cleveland,OH,Unknown,"Two fighter jets flying at very high speed from Lake Erie south over a neighborhood just west of downtown Cleveland.  They disappeared to the southeast.  I, and some other ground observers, wondered what they were chasing, or where they were going.  Weird.  This is not a typical aircraft exercise area.  No.  No UFOs seen.  Just in case someone else saw something at that time in the Cleveland area."
665,11/19/17 12:00,Marysville,CA,Circle,"8 circular flying objects high in the sky near Marysville, CA."
666,11/19/17 12:00,Royal Gorge,CO,Oval,Oval reflective craft.
667,11/19/17 02:39,Anaheim,CA,Oval,Oblong shape with lights moving slowly across the sky at times it just sets there
668,11/18/17 22:50,Olympia,WA,Light,"Light cluster in Olympia, WA.I"
669,11/18/17 21:30,Puyallup,WA,Formation,"On my drive home, going down 512 which is a freeway.  I noticed strange lights in the sky that I thought were planes.  I kept looking at them for the red and blue flashing lights that are on planes, but there were no flashing lights.  The 5 objects were bright lights.  Like balls of light.  They were first in a fish hook formation than the one of the bottom right went down and the others followed into a triangle position.  The bottom right vanished than the one on the bottom left vanished.  Leaving 3 lights remaining.  I kept going down 512 and could no long see the lights as I tried to keep looking over my shoulder to the left of me.  In my mirrors there was nothing left as I kept heading towards north."
670,11/18/17 19:26,Ventura,CA,Circle,Three amber color round objects came in to view from the northwest and flew south.  There was no sound.  
671,11/18/17 19:00,Haines City,FL,Changing,Smudge-shaped object that moved across sky and dispersed into hundreds of different colored lights all following a movement pattern.
672,11/18/17 18:00,Kissimmee,FL,Fireball,Fireball falling from the sky of Kissimmee.
673,11/18/17 17:50,Mount Laurel,NJ,Circle,Bright white light around 5:50 pm observed in mount laurel nj.
674,11/18/17 17:33,Champions Gate,FL,Cigar,"11/18/2019 - 17:33 Cigar-shaped Fireball in Controlled Descent in Davenport, Florida, USA"
675,11/18/17 17:29,Simi Valley,CA,Light,"large white, slow moving sphere."
676,11/18/17 17:29,Henderson,NV,Light,White Streak over Henderson.
677,11/18/17 17:22,Kissimme/Champions Gate,FL,Fireball,Possible UFO Filmed near Disney - UFO appeared in the distance and  descended at a slow rate.
678,11/18/17 16:30,Salem,OR,Unknown,swarm of bees sound
679,11/18/17 15:45,Bournemouth (UK/England),<br/>,Light,Green UFO started as orb
680,11/18/17 01:50,Agoura Hills,CA,Light,Bright shooting star shot across sky then froze just above Malibu Hills
681,11/18/17 01:45,San Gabriel,CA,Triangle,Freeway UFO sighting
682,11/18/17 01:04,Bethesda,MD,Diamond,There were 3 lights for a split second and I notify my older brother and he also tells me he has seen the exact description  of the aircraft this was distance away from our location.
683,11/18/17 01:00,Long Beach,CA,Circle,White star light object is jumps across the sky lighting up green then stops momentarily then moves slowly across the sky then disapear
684,11/17/17 23:31,Myrtle Beach,SC,Flash,"I was just outside walking looking for deer tracks and returned home for my last cigarette for the night as I sat on my balcony I witnessed a large initial light that turned into a line of three lights different colors as well which at that time I pulled out my phone and started to record what I thought was a ufo and it went to the right and back to that spot in less than a millisecond and then blinked a few times a went coming blank no longer appearing in the night sky.  I have all this on video as well,to verify my story so that this occurrence is not overlooked.  Extremely amazing but at the same time out of this world.  I forgot to mention moments later fire trucks were dispatched for something I'm assuming as I heard the fire horn roaring in the quiet night."
685,11/17/17 20:00,North Phoenix,AZ,Light,Orange ball flame colored craft.  Flying west paused as airplane approached from the north than disappeared.  Color of light was nothing like normal aircraft in the vicinity.  
686,11/17/17 17:51,Newman,CA,Unknown,"Object with flashing red, blue, yellow, & white lights hovered for several minutes.  Then zigged & zagged in a non-patterened formation.  Lights randomly lit up & pulsated.  Proceeded to cover for many minutes.  "
687,11/17/17 17:30,Ocean View,NJ,Triangle,Traveling South parallel to the Harden State Parkway between exits 24 and 17.  Large triangular shaped aircraft.  Opposing wing lights and one what’s flashing light in front.  Moved quickly South towards Stone Harbor and the Wildeoods.  There were small craft in the vicinity most like T from the Woodbine airport.
688,11/17/17 17:00,Edenton,NC,Fireball,"large comet falling, 3 smaller objects broke away, fell with the object and then hovered as another similar object appeared above."
689,11/17/17 13:17,Martinez,CA,Formation,Eight white spheres observed against clear blue sunny skies & vanished before the observer could take a photo.
690,11/17/17 11:20,Los Altos,CA,Unknown,Swarm of ufos over Los Altos
691,11/16/17 23:00,Pfafftown,NC,Oval,"2 round lights like stars lower then stars changing from blue, red, and green.  One is higher then the other and many miles apart"
692,11/16/17 23:00,Myrtle Beach,SC,Formation,"Orange lights in saucer like formation over Myrtle Beach, SC."
693,11/16/17 22:00,Asheville,NC,Chevron,Strange boomerang shaped craft sighted outside of downtown Asheville.
694,11/16/17 21:04,Camborne Cornwall (UK/England),<br/>,Flash,Flashing red saucer moving in every direction at incredible acceleration shot up dissapeared into atmosphere
695,11/16/17 20:45,Florence,OR,Circle,"One large white disc shaped object near Sea Lion Caves, Oregon."
696,11/16/17 20:45,Florence,OR,Circle,Bright White Round object over ocean near Sea Lion Caves in mid coast Oregon
697,11/16/17 20:30,Maricopa,AZ,Circle,"I am glad, I stumbled upon this website.  I am witnessing the same glowing fireballs as others are seeing in AZ."
698,11/16/17 20:00,Biloxi,MS,Triangle,"3 orange/ red craft we're sitting in the sky due southeast, flying in a triangle formation, disappeared within 3 min."
699,11/16/17 17:15,Brandon,FL,Sphere,"Blinking BLUE LIGHTS SEEN above HIGHWAY 60 IN Brandon, Florida, yesterday.  "
700,11/16/17 17:00,Lancaster,OH,Triangle,large black triangle shaped craft no noise or lights wobbled as it moved then slowly went up into sky until you couldn't see it
701,11/16/17 08:20,Des Moines,IA,Cigar,"No wings, flew fast, no noise, not on flight maps.  White in color, sparkled in the morning sun and then vanished out of sight."
702,11/16/17 00:15,Milford,OH,Other,Massive ship Andy 7 smal lights
703,11/15/17 22:00,Dayton,OH,Triangle,"Dayton UFO, 5 lights, 3 white, 2 orange, low flying aircraft going low speed."
704,11/15/17 21:00,Chandler,AZ,Formation,"Synchronous Blinkings Silvery lights in a formation across entire SW sky above south mountain, Phoenix AZ."
705,11/15/17 21:00,Dewey,AZ,Chevron,"They were Chevron shaped.  The lights varying from orange, to red to white.  Incredible!"
706,11/15/17 21:00,Worcester,MA,Disk,"Wobbling orange disc, vanished as if responding directly to me pointing at it, very strange. 2 witnesses, including myself."
707,11/15/17 21:00,Champaign,IL,Circle,"Giant, Orange Half Circle in Sky near Champaign"
708,11/15/17 20:25,Smithfield,NC,Light,"On Tuesday, Nov 15, at 8:25 pm, my husband and I were delivering a car to a auto sale place near 70 hwy 4 lane when I noticed 3 red lights flying low in the sky and in a straight formation moving across the night sky.  The lights were not blinking and they  look to be about maybe 30 feet between each other, Really to close . we were real close to 70 hwy 4 lane and the lights were close enough that we should have hear some noise if the were planes or jets but the hwy was busy so if there had been any noise from the air crafts the big trucks and cars  may have drowned it out. I asked my husband did he see those lights crossing the night sky ,he said he thought they were three small planes  but he was busy unloading the car off the roll back he had not really looked at the lights till they were further away from us ,I told him planes don't fly in a straight line and that close to each other without moving some ,these lights did not move like small planes would ,he th! en said its Jets , but the lights were moving across the sky really slow and low and Jets move fast cause we have seen Jets flying at night and their lights blink,the lights were moving from North to South ,there is a  airport for small planes and lear jets in Smithfield NC on business 70hwy ,but these lights were further down from where the airport is moving toward Raleigh.Not sure if they were planes or not but can't rule that out.just strange the way they were flying so low and with no blinking lights."
709,11/15/17 19:00,Enumclaw,WA,Formation,The front one on left made a 90 degree turn into clouds while others went straight.
710,11/15/17 19:00,Davidson,NC,Rectangle,The object was as long as a football field bigger in the front than the back.  Rectangle in shape.  We thought it was 5 helicopters flying in a row until it went right over my wife and I head.  Just like a humming noise and had 5 to 6 flashing lights in a row very strange.
711,11/15/17 18:45,Madeira Beach,FL,Cigar,"I was walking at approximately 6:45pm on 11/15/2017, after dark in the south direction on Madeira Beach off of 140th Avenue.  I noticed a cigar shaped object about 1 mile off shore moving silently and slowly (pace of a helicopter) to the south.  The object had two red lights blinking in sequence but were at least 200 yards apart giving me a size reference to the object and the speed at which it was moving to the south (80 miles per hour).  The lights appeared to be on the nose and tail of the object.  No other lights were visible, no green, no white, no flashing white landing lights and no noise coming from the object."
712,11/15/17 18:30,San Diego,CA,Formation,"4 lights moving quickly into a line, then disappearing one at a time"
713,11/15/17 18:00,Mortimer (UK/England),<br/>,Formation,"A cluster of lights over Berkshire, England!"
714,11/15/17 16:30,Perris,CA,Other,"I was watching parachutes free fall, when a barbell shaped craft flew overhead toward airport in a sideways position.  I could hear airplane of parachuters but no sound of craft.  It flew approx. 1000 ft overhead at approx. 200 mph. "
715,11/15/17 14:00,San Diego,CA,Circle,The craft looked like it was using bent light to cloak the craft but it reflected the sun yellow/orange glow beautiful
716,11/15/17 01:00,St. Augustine,FL,Light,About the around 12:30 to 1 at night I was looking to the south and saw two lights Converge on each other and spun around each other quickly and too close to be human operated and then split apart and stopped and Faded Away.
717,11/15/17 00:30,Delta,CO,Unknown,"Huge low flying craft, mechanical &quot;whooshing&quot; sounds, and a unknown animal-like screech."
718,11/15/17 00:30,Crown Point,NY,Fireball,This is not the objects first appearance around this time of year.
719,11/15/17 00:05,Modesto,CA,Chevron,Chevron style with dim light blue lights.
720,11/15/17,ISS (in orbit),<br/>,<br/>,live video of objects flying past ISS before NASA cut live feed...
721,11/15/17,ISS (in orbit),<br/>,<br/>,see video link of UFOs leaving earth before NASA cut live feed--today's Irish Independent newspaper 9 11/15/17)......
722,11/14/17 22:30,Tucson,AZ,Fireball,Large falling UFO disappears into flash of blue light over Tucson.
723,11/14/17 21:00,Soccorro,NM,Light,"Orange lights near Socorro,NM"
724,11/14/17 21:00,Huntsville,AL,Triangle,Cat and mouse with triangular ship on Hwy 36.  Whoa!  Really wierd.
725,11/14/17 20:47,Silverpeak,NV,Other,"Slow moving, low flying, no sound crafts flying in formations and solo."
726,11/14/17 20:25,San Tan Valley,AZ,Flash,Bright Light up of Sky.
727,11/14/17 20:00,Sacramento,CA,Circle,Dozens of bright orange circular lights
728,11/14/17 17:35,Sunnyvale,CA,Other,Vertical streak of red/orange light in the sky making 90 degree turns then disappearing.
729,11/14/17 13:00,Layton,UT,Circle,Bright  white circle with a darker center
730,11/14/17 07:35,Manville,NJ,Oval,Strange lights flying oval.
731,11/13/17 23:34,Vacaville,CA,Sphere,White orb above Mount Vaca turns orange while flying East towards Vacaville hovers above nut tree Airport for 20 minutes
732,11/13/17 23:00,Tuscaloosa,AL,Chevron,"The ufo has been hovering over a field across the street from my house every evening for 3 nights straight.  it is chevron shaped, pulsating from green, red, white, and blue.  Normally I would assume it is a star, however this object is changing location by roughly 3-400 yards every night.  Please contact me."
733,11/13/17 21:00,Madison,AL,Light,"I looked up in the sky and saw one bright light- then it turned into 3!  At first I thought it was a firework, but there was no sound and the lights didn't fall- they just disappeared. Some ppl told me it was probably flares from Redstone, but I think it was something more...  This is my first ever sighting!"
734,11/13/17 19:36,Dysart (Australia),<br/>,Oval,Australian anomolous object observation
735,11/13/17 19:30,Burton,TX,Light,I was outside star-gazing when the event happened.
736,11/13/17 19:00,Roswell,NM,Circle,Lights blinking in sequence across the dark Nothern sky.
737,11/13/17 19:00,Pflugerville,TX,Chevron,Spheres over Pflugerville TX
738,11/13/17 17:30,Johnstown/Loveland,CO,Circle,29 craft spotted over 5hr period
739,11/13/17 15:00,Hilo,HI,<br/>,Diamond shape flying object w 6 lights....
